Indicator Name,Year,Value
"Net official flows from UN agencies, WFP (current US$)",2009,1580000.04291534
"Net official flows from UN agencies, WHO (current US$)",2009,-1.0
"Net primary income (BoP, current US$)",2009,-729265690.0
Net primary income (Net income from abroad) (constant LCU),2009,-1.0
Net primary income (Net income from abroad) (current LCU),2009,-5952222700.0
Net primary income (Net income from abroad) (current US$),2009,-729300078.232641
"Net secondary income (BoP, current US$)",2009,4618020550.0
Net secondary income (Net current transfers from abroad) (constant LCU),2009,23562987649.0109
Net secondary income (Net current transfers from abroad) (current LCU),2009,37690881000.0
Net secondary income (Net current transfers from abroad) (current US$),2009,4618100472.2752
"Net trade in goods (BoP, current US$)",2009,-3865367360.0
"Net trade in goods and services (BoP, current US$)",2009,-3816491970.0
"New business density (new registrations per 1,000 people ages 15-64)",2009,0.654878595731222
New businesses registered (number),2009,5112.0
Newborns protected against tetanus (%),2009,71.0
Nitrous oxide emissions (% change from 1990),2009,77.4672949222633
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),2009,3931.576315
Nitrous oxide emissions in energy sector (% of total),2009,-1.0
Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),2009,420.2
Number of deaths ages 10-14 years,2009,876.0
Number of deaths ages 15-19 years,2009,2325.0
Number of deaths ages 20-24 years,2009,2958.0
Number of deaths ages 5-9 years,2009,878.0
Number of infant deaths,2009,11785.0
Number of maternal deaths,2009,500.0
Number of neonatal deaths,2009,6696.0
"Number of surgical procedures (per 100,000 population)",2009,-1.0
Number of under-five deaths,2009,14399.0
Number of visits or required meetings with tax officials (average for affected firms),2009,-1.0
"Nurses and midwives (per 1,000 people)",2009,0.873
"Official exchange rate (LCU per US$, period average)",2009,8.16155541666667
Oil rents (% of GDP),2009,0.412561078443355
Ores and metals exports (% of merchandise exports),2009,5.14889014336207
Ores and metals imports (% of merchandise imports),2009,1.16264421105055
Other expense (% of expense),2009,12.1537325605247
Other expense (current LCU),2009,4648135846.21001
Other greenhouse gas emissions (% change from 1990),2009,253.37516038536
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",2009,50.1345214844005
Other manufacturing (% of value added in manufacturing),2009,-1.0
Other taxes (% of revenue),2009,1.77890376872898
Other taxes (current LCU),2009,604259901.95
Other taxes payable by businesses (% of commercial profits),2009,0.7
Out-of-pocket expenditure (% of current health expenditure),2009,56.9231987
Out-of-pocket expenditure per capita (current US$),2009,96.11785832
"Out-of-pocket expenditure per capita, PPP (current international $)",2009,234.743476165087
"Over-age students, primary (% of enrollment)",2009,13.97121
"Over-age students, primary, female (% of female enrollment)",2009,12.81038
"Over-age students, primary, male (% of male enrollment)",2009,15.05518
"Part time employment, female (% of total female employment)",2009,-1.0
"Part time employment, male (% of total male employment)",2009,-1.0
"Part time employment, total (% of total employment)",2009,-1.0
"Patent applications, nonresidents",2009,322.0
"Patent applications, residents",2009,7.0
People practicing open defecation (% of population),2009,8.16553008637525
"People practicing open defecation, rural (% of rural population)",2009,13.5124721371667
"People practicing open defecation, urban (% of urban population)",2009,2.39709275440521
People using at least basic drinking water services (% of population),2009,89.9127474635353
"People using at least basic drinking water services, rural (% of rural population)",2009,83.9866365156992
"People using at least basic drinking water services, urban (% of urban population)",2009,96.3060072098848
People using at least basic sanitation services (% of population),2009,65.0136346879552
"People using at least basic sanitation services, rural (% of rural population)",2009,50.9469657726482
"People using at least basic sanitation services, urban (% of urban population)",2009,80.1891664932293
People using safely managed drinking water services (% of population),2009,51.1836759735771
"People using safely managed drinking water services, rural (% of rural population)",2009,42.1678647759051
"People using safely managed drinking water services, urban (% of urban population)",2009,60.9101952947522
People using safely managed sanitation services (% of population),2009,-1.0
"People using safely managed sanitation services, rural (% of rural population)",2009,-1.0
"People using safely managed sanitation services, urban (% of urban population)",2009,-1.0
People with basic handwashing facilities including soap and water (% of population),2009,-1.0
"People with basic handwashing facilities including soap and water, rural (% of rural population)",2009,-1.0
"People with basic handwashing facilities including soap and water, urban (% of urban population)",2009,-1.0
Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),2009,96.66667
Permanent cropland (% of land area),2009,8.86524822695035
"Persistence to grade 5, female (% of cohort)",2009,72.7619705200195
"Persistence to grade 5, male (% of cohort)",2009,72.6341400146484
"Persistence to grade 5, total (% of cohort)",2009,72.700798034668
"Persistence to last grade of primary, female (% of cohort)",2009,67.8987884521484
"Persistence to last grade of primary, male (% of cohort)",2009,68.0543518066406
"Persistence to last grade of primary, total (% of cohort)",2009,67.9844512939453
"Personal remittances, paid (current US$)",2009,21976600.0
"Personal remittances, received (% of GDP)",2009,10.7798821237051
"Personal remittances, received (current US$)",2009,4002155020.0
"Personal transfers, receipts (BoP, current US$)",2009,3952314410.0
PFC gas emissions (thousand metric tons of CO2 equivalent),2009,-1.0
"Physicians (per 1,000 people)",2009,0.908
"Plant species (higher), threatened",2009,-1.0
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",2009,-1.0
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",2009,-1.0
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",2009,-1.0
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",2009,-1.0
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",2009,-1.0
"PNG, bonds (NFL, current US$)",2009,-50000000.0
"PNG, commercial banks and other creditors (NFL, current US$)",2009,-632062000.0
Political Stability and Absence of Violence/Terrorism: Estimate,2009,-0.925672590732574
Political Stability and Absence of Violence/Terrorism: Number of Sources,2009,7.0
Political Stability and Absence of Violence/Terrorism: Percentile Rank,2009,18.9573459625244
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",2009,10.9004735946655
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",2009,27.014217376709
Political Stability and Absence of Violence/Terrorism: Standard Error,2009,0.246055126190186
"Population ages 00-04, female (% of female population)",2009,13.1845443274684
"Population ages 00-04, male (% of male population)",2009,13.7477613583812
Population ages 0-14 (% of total population),2009,39.658093170889
"Population ages 0-14, female",2009,2742168.0
"Population ages 0-14, female (% of female population)",2009,38.847198390387
"Population ages 0-14, male",2009,2810041.0
"Population ages 0-14, male (% of male population)",2009,40.4827170113
"Population ages 0-14, total",2009,5552208.0
"Population ages 05-09, female (% of female population)",2009,13.1568931009564
"Population ages 05-09, male (% of male population)",2009,13.7088213883832
"Population ages 10-14, female (% of female population)",2009,12.5057609619622
"Population ages 10-14, male (% of male population)",2009,13.0261342645356
"Population ages 15-19, female (% of female population)",2009,11.3024527458551
"Population ages 15-19, male (% of male population)",2009,11.7818374389919
Population ages 15-64 (% of total population),2009,56.2073601777801
"Population ages 15-64, female",2009,4010755.0
"Population ages 15-64, female (% of female population)",2009,56.818763944275
"Population ages 15-64, male",2009,3858382.0
"Population ages 15-64, male (% of male population)",2009,55.5856048846253
"Population ages 15-64, total",2009,7869137.0
"Population ages 20-24, female (% of female population)",2009,9.64792046572566
"Population ages 20-24, male (% of male population)",2009,10.0355926601905
"Population ages 25-29, female (% of female population)",2009,8.15694491223343
"Population ages 25-29, male (% of male population)",2009,8.32943356063875
"Population ages 30-34, female (% of female population)",2009,6.63856849544711
"Population ages 30-34, male (% of male population)",2009,6.51321565013378
"Population ages 35-39, female (% of female population)",2009,5.32179010535354
"Population ages 35-39, male (% of male population)",2009,4.9373632972607
"Population ages 40-44, female (% of female population)",2009,4.42494733157666
"Population ages 40-44, male (% of male population)",2009,3.90312731241433
"Population ages 45-49, female (% of female population)",2009,3.75138682097757
"Population ages 45-49, male (% of male population)",2009,3.21279505460967
"Population ages 50-54, female (% of female population)",2009,3.15854063002096
"Population ages 50-54, male (% of male population)",2009,2.82141511641714
"Population ages 55-59, female (% of female population)",2009,2.50749194543278
"Population ages 55-59, male (% of male population)",2009,2.30187133218333
"Population ages 60-64, female (% of female population)",2009,1.90872049165216
"Population ages 60-64, male (% of male population)",2009,1.74895346178526
Population ages 65 and above (% of total population),2009,4.13454665133083
"Population ages 65 and above, female",2009,305933.0
"Population ages 65 and above, female (% of female population)",2009,4.33403766533796
"Population ages 65 and above, male",2009,272911.0
"Population ages 65 and above, male (% of male population)",2009,3.93167810407467
"Population ages 65 and above, total",2009,578844.0
"Population ages 65-69, female (% of female population)",2009,1.39006526760455
